url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
https://www.setn.com/News.aspx?NewsID=1849358,https://www.setn.com/m/ampnews.aspx?NewsID=1849358,川普關稅大棒又來 ？ 美 「 301調查結果 」 將公布 超過70國剉咧等 | 國際 | 三立新聞網 SETN . COM,20260603T040000Z,https://attach.setn.com/newsimages/2024/11/30/4914329-PH.jpg,setn.com,Chinese,Taiwan
https://time.mk/c/be83eecd0a/sad-planiraat-novi-carini-za-kanada-i-meksiko.html,,САД планираат нови царини за Канада и Мексико,20260527T064500Z,,time.mk,Macedonian,Macedonia
http://yuanchuang.caijing.com.cn/2026/0611/5164769.shtml,,中国企业能收到美国退还的关税吗 ？_ 财经精选 _ 财经网 - CAIJING . COM . CN,20260612T081500Z,,yuanchuang.caijing.com.cn,Chinese,China
https://www.newsx.com/world/how-much-india-tariffs-us-you-give-me-bullst-numbers-trumps-angry-clash-over-new-delhi-tariffs-on-us-goods-240409/,https://www.newsx.com/world/how-much-india-tariffs-us-you-give-me-bullst-numbers-trumps-angry-clash-over-new-delhi-tariffs-on-us-goods-240409/amp/,  How Much India Tariffs Us ? You Give Me Bulls * t Number : Trump Angry Clash Over New Delhi Tariffs On US Goods,20260624T114500Z,https://www.newsx.com/wp-content/uploads/2026/06/donald-trump_1.jpg,newsx.com,English,India
https://newtalk.tw/news/view/2026-06-13/1041111,,川普10 % 全球關稅大復活 美巡迴上訴法院 ： 判決出爐前可繼續課徵 | 國際,20260613T071500Z,https://s.newtalk.tw/album/news/1038/6a2b602d69327.png,newtalk.tw,Chinese,Taiwan
https://www.bnnbloomberg.ca/tariffs/2026/05/26/canada-in-different-spot-when-it-comes-to-trump-tariffs-us-trade-czar-says/,,Trump tariffs on Canada remain in place : U . S . trade rep,20260527T003000Z,https://www.bnnbloomberg.ca/resizer/v2/SVLJNXQ5GWVH25PNNLZCIXTJXI.jpg?smart=true&auth=3b05d3de68d5a2b31fa633dc1fac6a7b34abf0b563bc977d0b2b731be0caa808,bnnbloomberg.ca,English,Canada
http://www.cfi.net.cn/p20260709000204.html,,兴通股份外贸运价暴涨 业绩弹性全面释放 - CFi . CN 中财网,20260709T014500Z,,cfi.net.cn,Chinese,China
https://udn.com/news/story/6811/9530003,https://udn.com/news/amp/story/6811/9530003,徵詢民眾 美評估降300億美元陸商品關稅 | 全球財經 | 全球,20260527T223000Z,https://uc.udn.com.tw/photo/t3/2026/05/27/34988360.jpg,udn.com,Chinese,Taiwan
https://www.livemint.com/news/india/us-india-trade-deal-news-us-tariffs-donald-trump-section-301-investigations-latest-update-11780294382980.html,https://www.livemint.com/news/india/us-india-trade-deal-news-us-tariffs-donald-trump-section-301-investigations-latest-update/amp-11780294382980.html,"Can US levy more tariffs on India for  excess capacity , forced labour ? Section 301 investigations explained",20260601T091500Z,https://www.livemint.com/lm-img/img/2026/06/01/600x338/USA-TRUMP-TARIFFS-INDIA-0_1753708587926_1753708600463_1780298834732_da879acf-33d5-468e-96b4-2f24bcf96ad3.JPG,livemint.com,English,India
http://hi.people.com.cn/n2/2026/0712/c231190-41636377.html,,海南自贸港加工增值免关税政策实施5年 享惠货值超121亿元,20260712T101500Z,,hi.people.com.cn,Chinese,China
https://www.setn.com/News.aspx?NewsID=1846348,https://www.setn.com/m/ampnews.aspx?NewsID=1846348,好消息 ！ 落實美台貿易協議 彭博 ： 美國取消部分對台關稅 | 政治 | 三立新聞網 SETN . COM,20260527T220000Z,https://attach.setn.com/newsimages/2025/04/03/5060891-PH.jpg,setn.com,Chinese,Taiwan
https://udn.com/news/story/6811/9544470,https://udn.com/news/amp/story/6811/9544470,重建關稅壁壘 美擬對台徵10 % 關稅 | 全球財經 | 全球,20260603T204500Z,https://uc.udn.com.tw/photo/t3/2026/06/03/35010344.jpg,udn.com,Chinese,Taiwan
https://www.moneycontrol.com/world/treated-unfairly-trump-insisted-india-charged-175-tariffs-despite-us-data-book-claims-article-13958510.html,https://www.moneycontrol.com/world/treated-unfairly-trump-insisted-india-charged-175-tariffs-despite-us-data-book-claims-article-13958510.html/amp,"  Treated unfairly : Trump insisted India charged 175 % tariffs despite US data , book claims",20260625T070000Z,https://images.moneycontrol.com/static-mcnews/2026/06/20260624230703_Trump.jpg,moneycontrol.com,English,India
https://www.cna.com.tw/news/afe/202606240237.aspx,,央行看川普對等關稅週年 全球化未死只是被重塑 | 產經,20260624T101500Z,,cna.com.tw,Chinese,Taiwan
https://www.cna.com.tw:443/news/afe/202606240237.aspx,,央行看川普對等關稅週年 全球化未死只是被重塑 | 產經,20260624T090000Z,,cna.com.tw,Chinese,Taiwan
https://www.yicai.com/brief/103165411.html,,欧盟敦促美国恢复去年贸易协议关税安排,20260506T040000Z,,yicai.com,Chinese,China
https://timesofindia.indiatimes.com/business/india-business/us-strikes-down-trumps-10-tariffs-how-should-india-proceed-now/articleshow/130953679.cms,https://timesofindia.indiatimes.com/business/india-business/us-strikes-down-trumps-10-tariffs-how-should-india-proceed-now/amp_articleshow/130953679.cms,US strikes down Trump 10 % tariffs How should India proceed now ? ,20260508T093000Z,"https://static.toiimg.com/thumb/msid-130954329,width-1280,height-720,imgsize-70446,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",timesofindia.indiatimes.com,English,India
https://www.epochtimes.com/gb/26/5/7/n14759062.htm,https://www.epochtimes.com/gb/26/5/7/n14759062.htm/amp,美贸易法庭裁定川普征收10 % 全球关税无效 | 贸易法院 | 第122条,20260507T233000Z,https://i.epochtimes.com/assets/uploads/2025/11/id14643331-GettyImages-2217670549-700x359.webp,epochtimes.com,Chinese,China
https://crooksandliars.com/2026/07/jamieson-greer-lincoln-trump-tariffs-and,,This Trump Official Just Cant Help Taking Lincoln Name In Vain,20260710T163000Z,https://crooksandliars.com/files/mediaposters/2026/07/59378.jpg,crooksandliars.com,English,United States
https://world.qianlong.com/2026/0529/8675495.shtml,,商务部回应欧盟拟对进口钢铁加税 ： 正与欧方开展谈判 期待达成双赢结果,20260528T220000Z,,world.qianlong.com,Chinese,China
https://www.chinatimes.com/realtimenews/20260508001075-260408,,美國國際貿易法庭 ： 川普全球10 ％ 進口關稅違法 - 國際,20260508T010000Z,https://images.chinatimes.com/newsphoto/2026-05-08/656/20260508001101.jpg,chinatimes.com,Chinese,Taiwan
https://www.moneycontrol.com/world/bullshit-numbers-trump-s-spat-with-commerce-secretary-over-india-china-tariffs-article-13957614.html,https://www.moneycontrol.com/world/bullshit-numbers-trump-s-spat-with-commerce-secretary-over-india-china-tariffs-article-13957614.html/amp,"  Bull *** t number : Trump spat with commerce secretary over India , China tariffs",20260624T081500Z,https://images.moneycontrol.com/static-mcnews/2026/06/20260623113254_Trump-Iran-8.jpg,moneycontrol.com,English,India
https://dailyinqilab.com/international/article/896123,,শুল্ক ইস্যুতে ভিন্ন অবস্থান চীন - যুক্তরাষ্ট্রের,20260517T184500Z,,dailyinqilab.com,Bengali,Bangladesh
https://timesofindia.indiatimes.com/business/india-business/amid-india-us-trade-deal-talks-trump-admins-fresh-warning-to-world-old-tariffs-may-return/articleshow/132011615.cms,https://timesofindia.indiatimes.com/business/india-business/amid-india-us-trade-deal-talks-trump-admins-fresh-warning-to-world-old-tariffs-may-return/amp_articleshow/132011615.cms,"Amid India - US trade deal talks , Trump admin fresh warning to world :  Old tariffs may return  ",20260626T093000Z,"https://static.toiimg.com/thumb/msid-132011759,width-1280,height-720,resizemode-6,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",timesofindia.indiatimes.com,English,India
https://www.dw.com/zh/%E6%AC%A7%E7%9B%9F%E6%8E%A8%E8%BF%9B%E8%90%BD%E5%AE%9E%E5%AF%B9%E7%BE%8E%E8%B4%B8%E6%98%93%E5%8D%8F%E8%AE%AE-%E5%8A%9B%E9%81%BF%E7%89%B9%E6%9C%97%E6%99%AE%E5%8A%A0%E5%BE%81%E5%85%B3%E7%A8%8E/a-77247553,https://amp.dw.com/zh/%E6%AC%A7%E7%9B%9F%E6%8E%A8%E8%BF%9B%E8%90%BD%E5%AE%9E%E5%AF%B9%E7%BE%8E%E8%B4%B8%E6%98%93%E5%8D%8F%E8%AE%AE-%E5%8A%9B%E9%81%BF%E7%89%B9%E6%9C%97%E6%99%AE%E5%8A%A0%E5%BE%81%E5%85%B3%E7%A8%8E/a-77247553,欧盟推进落实对美贸易协议 力避特朗普加征关税,20260521T131500Z,https://static.dw.com/image/73444904_6.jpg,dw.com,Chinese,Germany
https://www.zaobao.com.sg/news/world/story20260603-9147328,,美国拟因强迫劳动 对多数贸易伙伴加税至少10 % ,20260603T061500Z,https://cassette.sphdigital.com.sg/image/zaobao/c8e527861c4c2685f5d9e26da890d0e402875a7d8cfa90c5732117625829a871,zaobao.com.sg,Chinese,Singapore
https://www.newsweek.com/section-122-global-tariffs-court-donald-trump-consumers-12062538,,Donald Trump Can Enforce 10 % Tariff Under Section 122 : What It Means for Consumers,20260612T003000Z,https://assets.newsweek.com/wp-content/uploads/2026/06/GettyImages-2280437253.jpg?&crop=1,newsweek.com,English,United States
https://www.oneindia.com/international/these-are-numbers-trump-clashed-with-commerce-secretary-over-india-tariffs-book-claims-8128129.html,,"  These Are Bullsh * t Numbers : Trump Clashed With Commerce Secretary Over India Tariffs , Book Claims",20260624T121500Z,https://imagesvs.oneindia.com/img/2026/06/donaldtrumponindiatariffdeal-1782288580.jpg,oneindia.com,English,India
https://newtalk.tw/news/view/2026-05-08/1033912,,川普再踢鐵板 ！ 美國際貿易法庭裁定全球10 % 關稅敗訴 令5日內執行 | 財經,20260508T023000Z,https://s.newtalk.tw/album/news/1029/69d4c336474a7.jpg,newtalk.tw,Chinese,Taiwan
http://news.cnfol.com/guoneicaijing/20260528/32262372.shtml,,中美关税谈判进展如何 ？ 商务部回应 ： 双方将商定具体安排 ， 并尽快推动实施 _ 国内财经 _ 财经 _ 中金在线,20260528T150000Z,,news.cnfol.com,Chinese,China
http://www.xinhuanet.com/20260602/aca041b91b7d4f1cbc05ab488a7fe0f6/c.html,,欧洲议会委员会投票支持欧美贸易协议 - 新华网,20260602T151500Z,,xinhuanet.com,Chinese,China
https://finance.eastmoney.com/a/202605063728371673.html,,欧盟敦促美国恢复去年贸易协议关税安排 _ 东方财富网,20260506T030000Z,,finance.eastmoney.com,Chinese,China
https://www.chinatimes.com/realtimenews/20260605001707-260410,, 《 國際經濟 》 台灣免卡 「 關 」？ 格里爾 ： 將遵守協議關稅上限 - 財經,20260605T040000Z,,chinatimes.com,Chinese,Taiwan
https://www.cna.com.tw:443/news/aopl/202606030010.aspx,,美國認定巴西涉不公平貿易 擬祭25 % 懲罰關稅 | 國際,20260602T221500Z,,cna.com.tw,Chinese,Taiwan
https://www.cna.com.tw/news/aopl/202606030010.aspx,,美國認定巴西涉不公平貿易 擬祭25 % 懲罰關稅 | 國際,20260602T230000Z,,cna.com.tw,Chinese,Taiwan
https://www.yicai.com/news/103165412.html,,欧盟敦促美国恢复去年贸易协议关税安排,20260506T040000Z,,yicai.com,Chinese,China
https://www.hinews.cn/page?n=2835532&m=1&s=1044,,海南自贸港加工增值免关税 ： 5年享惠货值超121亿元 - 南海网,20260711T160000Z,,hinews.cn,Chinese,China
https://world.qianlong.com/2026/0627/8688949.shtml,,南非总统呼吁积极推进南部非洲区域一体化,20260626T174500Z,,world.qianlong.com,Chinese,China
https://www.moneycontrol.com/world/us-trade-court-rules-against-trump-s-10-global-tariffs-article-13912302.html,https://www.moneycontrol.com/world/us-trade-court-rules-against-trump-s-10-global-tariffs-article-13912302.html/amp,US trade court rules against Trump 10 % global tariffs,20260508T034500Z,https://images.moneycontrol.com/static-mcnews/2026/04/20260406052511_AFP__20250623__63G96J6__v1__MidRes__UaeIranIsraelUsMaritimeTansportConflict.jpg,moneycontrol.com,English,India
https://www.epochtimes.com/gb/26/6/4/n14782161.htm,https://www.epochtimes.com/gb/26/6/4/n14782161.htm/amp,美贸易代表提维持欧日协议关税上限的条件 | 美国关税 | 美国贸易代表 | 欧洲关税,20260604T203000Z,https://i.epochtimes.com/assets/uploads/2026/05/id14766628-GettyImages-2266393683-700x359.jpg,epochtimes.com,Chinese,China
https://www.thenews.com.pk/latest/1401799-us-trade-court-rejects-trumps-proposed-10-global-tariffs,,US trade court rejects Trump proposed 10 % global tariffs,20260508T003000Z,https://www.thenews.com.pk/assets/uploads/2026-05-08/1401799_044537_updates.jpg,thenews.com.pk,English,Pakistan
https://www.epochtimes.com/gb/26/6/3/n14781533.htm,https://www.epochtimes.com/gb//n14781533.htm/amp,白宫重启大规模关税措施 聚焦强迫劳动商品,20260604T023000Z,,epochtimes.com,Chinese,China
https://www.risingbd.com/international/news/651759,https://www.risingbd.com/amp/international/news/651759,বাংলাদেশসহ ৬০ দেশের পণ্যের ওপর নতুন শুল্কের প্রস্তাব যুক্তরাষ্ট্রের,20260603T081500Z,https://www.risingbd.com/media/imgAll/2026June/US-tariffs-2606030643-fb.jpg,risingbd.com,Bengali,Bangladesh
https://news.cts.com.tw/cna/money/202606/202606243047541.html,,央行看川普對等關稅週年 全球化未死只是被重塑 - 財經,20260624T091500Z,https://news.cts.com.tw/assets/fb_img.jpg,news.cts.com.tw,Chinese,Taiwan
https://www.ntvbd.com/world/news-1747493,https://www.ntvbd.com/world/news-1747493?amp,বাংলাদেশসহ ৬০ দেশের ওপর নতুন শুল্ক আরোপের প্রস্তাব যুক্তরাষ্ট্রের,20260603T060000Z,https://ncdn.ntvbd.com/sites/default/files/styles/social_gpi_ntv_23m/public/images/2026/06/03/gemini_generated_image_5qh85r5qh85r5qh8.jpg,ntvbd.com,Bengali,Bangladesh
https://www.thehindubusinessline.com/news/world/court-setbacks-to-trump-add-uncertainty-to-us-tariffs-may-slowdown-bta-talks-with-india-experts/article70954409.ece,https://www.thehindubusinessline.com/news/world/court-setbacks-to-trump-add-uncertainty-to-us-tariffs-may-slowdown-bta-talks-with-india-experts/article70954409.ece/amp/,"Court setbacks to Trump add uncertainty to US tariffs , may slowdown BTA talks with India : Experts",20260508T080000Z,https://bl-i.thgim.com/public/incoming/dtiwjh/article70861917.ece/alternates/LANDSCAPE_1200/IMG_iStock-1858820017_2_1_I3EQT9FS.jpg,thehindubusinessline.com,English,India
https://stock.jrj.com.cn/2026/05/08131557033669.shtml,https://m.jrj.com.cn/madapter/stock/2026/05/08131557033669.shtml,特朗普关税突发重磅 ！ 美国国际贸易法院裁定特朗普最新的10 % 全球关税违法,20260508T054500Z,http://img.jrjimg.cn/2026/05/cms_20260508131553273.jpg,stock.jrj.com.cn,Chinese,China
https://ec.ltn.com.tw/article/breakingnews/5429616,https://ec.ltn.com.tw/amp/article/breakingnews/5429616,警告歐盟7 / 4前履行貿易協議 川普 ： 否則將提高關稅,20260508T024500Z,https://img.ltn.com.tw/Upload/business/page/800/2026/05/08/phpSW6HJw.jpg,ec.ltn.com.tw,Chinese,Taiwan
https://www.eldiariodechihuahua.mx/economia/2026/may/26/planea-eu-imponer-aranceles-a-paises-del-t-mec-801923.html,https://www.eldiariodechihuahua.mx/amp/economia/2026/may/26/planea-eu-imponer-aranceles-a-paises-del-t-mec-801923.html,Planea EU imponer aranceles a países del T - MEC,20260526T234500Z,https://www.eldiariodechihuahua.mx/core/dch/assets/images/2026/05/26/middle-imagetransformer-IPo19Mvku.jpg,eldiariodechihuahua.mx,Spanish,Mexico
https://www.wenweipo.com/a/202606/25/AP6a3d1300e4b0b49ad1c0c82f.html,,歐美貿易協議最終獲批 15 % 關稅時代來臨 - 財經,20260625T160000Z,https://dw-media.wenweipo.com/dams/wwpproduct/image/202606/25/6a3d12d7e4b08c07fcfcaf7f1.jpg,wenweipo.com,Chinese,China
https://www.asiaone.com:443/world/us-seek-public-comment-chinese-goods-eligible-tariff-cuts,,US to seek public comment on Chinese goods eligible for tariff cuts,20260527T014500Z,https://www.asiaone.com/sites/default/files/styles/article_top_image/public/original_images/May2026/27625_news_reuters.jpg?itok=ucJAfHrN,asiaone.com,English,Singapore
https://www.asiaone.com/world/us-seek-public-comment-chinese-goods-eligible-tariff-cuts,,US to seek public comment on Chinese goods eligible for tariff cuts,20260527T034500Z,https://media.asiaone.com/sites/default/files/styles/article_top_image/public/original_images/May2026/27625_news_reuters.jpg?itok=ucJAfHrN,asiaone.com,English,Singapore
https://www.cnbc.com/2026/06/23/trump-tariffs-manufacturing-warren-kelly.html,https://www.cnbc.com/amp/2026/06/23/trump-tariffs-manufacturing-warren-kelly.html,"Sens . Warren , Kelly press Trump on effects of tariffs on manufacturing",20260623T124500Z,https://image.cnbcfm.com/api/v1/image/108325060-1782158372874-Warren_Kelly.jpg?v=1782217146,cnbc.com,English,United States
https://www.cna.com.tw:443/news/aopl/202605080070.aspx,,美貿易法庭判川普全球關稅違法 影響範圍可能有限 | 國際,20260508T050000Z,,cna.com.tw,Chinese,Taiwan
https://technews.tw/2026/05/08/trade-court-rules-trumps-10-percent-global-tariff-is-illegal/,,美貿易法庭判川普全球關稅違法 ， 但影響範圍恐有限,20260508T080000Z,https://img.technews.tw/wp-content/uploads/2025/04/30145941/shutterstock_2598546831-2.jpg,technews.tw,Chinese,Taiwan
https://finance.ifeng.com/c/8uHjijqqY23,,特朗普威胁 ： 若欧洲国家征收数字服务税 ， 将对其输美商品征收100 % 关税,20260627T004500Z,https://x0.ifengimg.com/ucms/2026_26/E40BD3ACD32CBB7D98F6B93BBD9279BB6ACB7360_size169_w975_h549.jpg,finance.ifeng.com,Chinese,China
https://www.bd-pratidin.com/international-news/2026/06/03/1257885,,বাংলাদেশসহ ৬০ দেশের ওপর নতুন শুল্কের প্রস্তাব যুক্তরাষ্ট্রের |,20260603T074500Z,https://cdn.bd-pratidin.com/public/news_images/2026/06/03/og/1780465058-7ef61dcb2830be0831e8b6bc85579936.jpg,bd-pratidin.com,Bengali,Bangladesh
https://www.yahoo.com/news/politics/articles/appeals-court-says-u-government-213522087.html,,Appeals court says U . S . government can keep collecting 10 % tariffs for now,20260611T230000Z,https://s.yimg.com/ny/api/res/1.2/mXroh19KzlBt0ylvmd11mA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDI7Y2Y9d2VicA--/https://media.zenfs.com/en/ap.org/ea49a79b6e79e3a6eff42300ea5de3a4,yahoo.com,English,United States
https://news.qq.com/rain/a/20260627A04DLD00,,特朗普威胁欧洲国家 ： 若开征数字服务税 ， 就要面临100 % 关税 _ 腾讯新闻,20260627T070000Z,https://inews.gtimg.com/news_ls/OPpPM0aBAf6hHVl9wrB77s2UeWjexxpaVPeWkyrLiOaJIAA_640330/0,news.qq.com,Chinese,China
https://www.wral.com/news/ap/a95ef-appeals-court-says-u-s-government-can-keep-collecting-10-tariffs-for-now/,,Appeals court says U . S . government can keep collecting 10 % tariffs for now,20260612T010000Z,https://images.wral.com/6c132260-d0f1-5b37-a63b-7a24239284ab,wral.com,English,United States
https://www.zaobao.com.sg/news/world/story20260602-9145272,,特朗普政府提议对巴西加征25 % 关税,20260602T174500Z,https://cassette.sphdigital.com.sg/image/zaobao/73d7c8a06ac96a2eb844250be178afa852c54259397ccde55bff509957aab16f,zaobao.com.sg,Chinese,Singapore
https://www.ntdtv.com/b5/2026/06/16/a104106655.html,https://www.ntdtv.com/b5/2026/06/16/a104106655.html/amp,美最高院駁回上訴 川普對中關稅維持不變 | 美國最高法院 | 貿易戰 | 川普政府,20260616T233000Z,https://i.ntdtv.com/assets/uploads/2026/06/id104106672-GettyImages-2278635276-1200x630.jpg,ntdtv.com,Chinese,China
https://www.thenewslens.com/article/267974,,美伊衝突下的歐美貿易角力 ： 川普為何再次對歐盟祭出報復性關稅威脅 ？ - TNL The News Lens 關鍵評論網,20260527T061500Z,https://bucket-image.inkmaginecms.com/version/social/9dde7c0f-a597-445c-80dd-9a93db8a4006/image/2025/07/697ffd16-7eaa-4369-8e96-f142dad59775.jpg,thenewslens.com,Chinese,Taiwan
https://www.prnewswire.com/news-releases/cj-logistics-and-iherb-mark-10-years-of-strategic-partnership-driving-global-e-commerce-growth-302769236.html,,CJ Logistics and iHerb Mark 10 Years of Strategic Partnership Driving Global E - Commerce Growth,20260512T073000Z,https://mma.prnewswire.com/media/2977779/Reference_Photo__CJ_Logistics_iHerb__10th_Anniversary_Ceremony_for_Global_Retail___Logistics_Partner.jpg?p=facebook,prnewswire.com,English,United States
https://english.aawsat.com/business/5269131-maritime-alliances-propel-saudi-arabia-toward-building-global-logistics-influence,,Maritime Alliances Propel Saudi Arabia Toward Building Global Logistics Influence,20260503T151500Z,https://static.srpcdigital.com/styles/1200x600/public/2026-05/1522819_0.jpeg.webp,english.aawsat.com,English,Syria
https://www.163.com/news/article/KVCF6879000189FH.html,https://m.163.com/news/article/KVCF6879000189FH.html,一线调研丨织密全域物流网 畅通经济大动脉,20260614T014500Z,,163.com,Chinese,China
https://www.zawya.com/en/economy/gcc/oman-asyad-group-acquires-key-stake-in-uzbek-logistics-platforms-fbkbsa2d,,Oman : Asyad Group acquires key stake in Uzbek logistics platforms,20260605T000000Z,https://static.zawya.com/view/acePublic/alias/contentid/image.180724101335LKLD/33/180724101335lkld-jpg.jpeg?f=3%3A2,zawya.com,English,United Arab Emirates
https://www.finanznachrichten.de/nachrichten-2026-05/68592714-tmv-logistics-launches-dollar-200m-maritime-and-logistics-fund-anchored-by-american-bureau-of-shipping-abs-and-prologis-ventures-004.htm,,TMV Logistics Launches $200M Maritime and Logistics Fund Anchored by American Bureau of Shipping ( ABS ) and Prologis Ventures,20260526T104500Z,https://cts.businesswire.com/ct/CT?id=bwnews&sty=20260526505205r1&sid=gefi2&distro=ftp,finanznachrichten.de,English,Germany
https://aninews.in/news/business/odisha-governor-flags-global-supply-chain-disruptions-calls-for-lower-logistics-costs-to-boost-competitiveness20260522172626/,,"Odisha Governor flags global supply chain disruptions , calls for lower logistics costs to boost competitiveness",20260522T121500Z,,aninews.in,English,India
https://finance.yahoo.com/sectors/energy/articles/ega-partners-adnoc-boost-aluminium-134905830.html,,EGA partners with ADNOC to boost aluminium supply chain,20260508T141500Z,https://s.yimg.com/ny/api/res/1.2/KXBCYVEC0V8ylYZbrxdcmw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/mining_technology_700/0c3739dd3bdd63448ad1de917195c38e,finance.yahoo.com,English,United States
https://www.omanobserver.om/article/1190696/business/asyad-group-acquires-key-stake-in-uzbek-logistics-platforms,https://www.omanobserver.om/ampArticle/1190696,Asyad Group acquires key stake in Uzbek logistics platforms,20260604T100000Z,https://www.omanobserver.om/omanobserver/uploads/images/2026/06/04/thumbs/600x600/3405116.jpg,omanobserver.om,English,Oman
https://www.finanznachrichten.de/nachrichten-2026-06/68788491-shipstation-global-names-mark-honeyben-as-svp-and-managing-director-of-europe-004.htm,,ShipStation Global Names Mark Honeyben as SVP and Managing Director of Europe,20260617T083000Z,https://cts.businesswire.com/ct/CT?id=bwnews&sty=20260617130523r1&sid=gefi2&distro=ftp,finanznachrichten.de,English,Germany
https://www.trend.az/business/4194462.html,,Oman Asyad Group expands global footprint with major logistics acquisition in Uzbekistan,20260604T114500Z,,trend.az,English,Azerbaijan
https://ekonomi.haber7.com/ekonomi/haber/3628061-hurmuz-krizi-turkiyeyi-alternatif-uretim-merkezi-olarak-one-cikariyor,https://m.haber7.com/amphtml/ekonomi/haber/3628061-hurmuz-krizi-turkiyeyi-alternatif-uretim-merkezi-olarak-one-cikariyor,"Hürmüz krizi , Türkiyeyi alternatif üretim merkezi olarak öne çıkarıyor",20260515T090000Z,https://i12.haber7.net/haber/haber7/og_image/2026/20/hurmuz_krizi_turkiyeyi_alternatif_uretim_merkezi_olarak_one_cikariyor_1778832210_5018.jpg,ekonomi.haber7.com,Turkish,Turkey
https://www.haberler.com/guncel/unicef-lojistik-krizi-kriz-bolgelerindeki-cocuklarin-hayatini-tehdit-ediyor-19902588-haberi/,https://www.haberler.com/amp/unicef-lojistik-krizi-kriz-bolgelerindeki-cocuklarin-hayatini-tehdit-ediyor-19902588-haberi/,"UNICEF : Artan ulaşım ve lojistik maliyetleri , kriz bölgelerindeki çocukların hayatını tehlikeye atıyor",20260602T113000Z,,haberler.com,Turkish,Turkey
https://www.omanobserver.om/article/1192073/business/economy/asyadcma-cgm-pact-for-400m-logistics-terminal,https://www.omanobserver.om/ampArticle/1192073,Asyad CMA CGM pact for $400m logistics terminal,20260630T154500Z,https://www.omanobserver.om/omanobserver/uploads/images/2026/06/30/thumbs/600x600/3436276.jpg,omanobserver.om,English,Oman
https://www.shorouknews.com/news/view.aspx?cdate=02062026&id=00e7016b-7554-4e55-8a12-a4419950379e,,النائب عوض أبو النجا : إقامة مركز لوجيستي عالمي بقناة السويس ينقل مصر إلى قلب التجارة الدولية,20260602T111500Z,https://www.shorouknews.com/uploadedimages/Other/original/4567890-=5678909990.JPG,shorouknews.com,Arabic,Egypt
https://www.albayan.ae/economy/business/uae-economy/1304007,https://www.albayan.ae/amp/economy/business/uae-economy/1304007, « جاليجا جلوبال » تفتتح مركزاً لوجستياً متعدد الاستخدامات في « جافزا » ,20260520T210000Z,https://www.albayan.ae/assets/images/2026/05/21/5196575.jpg,albayan.ae,Arabic,United Arab Emirates
http://www.prnewswire.com/news-releases/pis-showcases-global-growth-strategy--expansion-plan-at-posidonia-2026-302797604.html,,PIS Showcases Global Growth Strategy & Expansion Plan at Posidonia 2026,20260611T054500Z,https://mmx.prnewswire.com/media/MS1862004/296b9afcda9f4f718bf6d382883d0c4e.jpg?id=OA2697596&p=facebook,prnewswire.com,English,United States
https://www.odatv.com/ekonomi/deik-baskani-aydin-mistacoglundan-cinle-daha-derin-is-birligi-cagrisi-120147419,,DEİK Başkanı Aydın Mıstaçoğlundan Çinle daha derin iş birliği çağrısı - Son Dakika Ekonomi Haberleri,20260517T070000Z,https://img.odatv.com/rcman/Cw1280h720q95gc/storage/files/images/2026/05/17/deik-baskani-aydin-mistacoglundan-cinle-daha-derin-is-birligi-cagrisi-q80h.jpg,odatv.com,Turkish,Turkey
https://finance.yahoo.com/sectors/technology/articles/logistics-m-accelerates-wwex-auctane-143754206.html,,Logistics M & A accelerates as WWEX and Auctane form ShipStation Global,20260601T151500Z,https://s.yimg.com/ny/api/res/1.2/DcJIuyJak8xB8rWCijhMWA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/freightwaves_373/51528c60dfa111196c04a77b91823ded,finance.yahoo.com,English,United States
http://www.prnewswire.com/news-releases/viettel-post-and-fedex-announce-strategic-partnership-to-strengthen-cross-border-logistics-in-vietnam-302751486.html,,Viettel Post and FedEx Announce Strategic Partnership to Strengthen Cross - Border Logistics in Vietnam,20260423T081500Z,https://mma.prnewswire.com/media/2964073/Pic_1___Viettel.jpg?p=facebook,prnewswire.com,English,United States
https://www.openpr.com/news/4507317/tao-price-prediction-points-to-472-as-bittensor-expands,,TAO Price Prediction Points to $472 as Bittensor Expands,20260508T211500Z,https://cdn.open-pr.com/L/5/L508236994_g.jpg,openpr.com,English,United States
https://www.gulte.com/trends/408347/garudavega-acquires-yourdesicart-to-scale-india-to-global-shopping-for-nris,https://www.gulte.com/trends/408347/garudavega-acquires-yourdesicart-to-scale-india-to-global-shopping-for-nris/amp,Garudavega Acquires YourDesiCart to Scale India to Global Shopping for NRIs,20260427T151500Z,https://cdn.gulte.com/wp-content/uploads/2026/04/IndianClicks_Garudavega_YourDesiCart_1000x620_04232026_2.jpg,gulte.com,English,India
https://www.openpr.com/news/4515837/bittensor-price-prediction-tao-targets-350-while-pepeto,,Bittensor Price Prediction : TAO Targets $350 While Pepeto,20260516T234500Z,https://cdn.open-pr.com/L/5/L517907282_g.jpg,openpr.com,English,United States
